valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo,raw_norm_2,departamento_detectado,texto_sin_departamento,core_filtrado_2,estado_final_2,codigo_dane_final_2,nombre_dane_final_2,departamento_final_2,metodo_final_2,confianza_final_2,motivo_final_2,final_top_1_codigo,final_top_1_nombre,final_top_1_departamento,final_top_1_score,final_top_1_alias,final_top_2_codigo,final_top_2_nombre,final_top_2_departamento,final_top_2_score,final_top_2_alias,final_top_3_codigo,final_top_3_nombre,final_top_3_departamento,final_top_3_score,final_top_3_alias
MUNICIPIO DE CÚCUTA,MUNICIPIO DE CUCUTA,MUNICIPIO DE CUCUTA,CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54223,CUCUTILLA,NORTE DE SANTANDER,80.0,15224,CUCAITA,BOYACÁ,76.92,25224,CUCUNUBÁ,CUNDINAMARCA,71.43,MUNICIPIO DE CUCUTA,,MUNICIPIO DE CUCUTA,CUCUTA,AUTOAPROBADO,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,alias_manual_exacto,99.0,alias manual exacto: CUCUTA,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,100.0,CUCUTA,54223,CUCUTILLA,NORTE DE SANTANDER,80.0,CUCUTILLA,15224,CUCAITA,BOYACÁ,76.92,CUCAITA
Mompox,MOMPOX,MOMPOX,MOMPOX,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25758,SOPÓ,CUNDINAMARCA,60.0,86001,MOCOA,PUTUMAYO,54.55,23464,MOMIL,CÓRDOBA,54.55,MOMPOX,,MOMPOX,MOMPOX,AUTOAPROBADO,13468,SANTA CRUZ DE MOMPOX,BOLÍVAR,alias_manual_exacto,99.0,alias manual exacto: MOMPOX,13468,SANTA CRUZ DE MOMPOX,BOLÍVAR,100.0,MOMPOX,25758,SOPÓ,CUNDINAMARCA,60.0,SOPO,23464,MOMIL,CÓRDOBA,54.55,MOMIL
PALMIDA VALLE,PALMIDA VALLE,PALMIDA VALLE,PALMIDA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8520,PALMAR DE VARELA,ATLÁNTICO,62.07,15022,ALMEIDA,BOYACÁ,60.0,76520,PALMIRA,VALLE DEL CAUCA,60.0,PALMIDA VALLE,VALLE DEL CAUCA,PALMIDA,PALMIDA,AUTOAPROBADO,76520,PALMIRA,VALLE DEL CAUCA,fuzzy_corto_con_depto,93.71,fuzzy con contexto de departamento/alias 'PALMIRA',76520,PALMIRA,VALLE DEL CAUCA,93.71,PALMIRA,15022,ALMEIDA,BOYACÁ,85.71,ALMEIDA,25394,LA PALMA,CUNDINAMARCA,83.33,PALMA
PALMRIA VALLE,PALMRIA VALLE,PALMRIA VALLE,PALMRIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8520,PALMAR DE VARELA,ATLÁNTICO,62.07,76520,PALMIRA,VALLE DEL CAUCA,60.0,68522,PALMAR,SANTANDER,52.63,PALMRIA VALLE,VALLE DEL CAUCA,PALMRIA,PALMRIA,AUTOAPROBADO,76520,PALMIRA,VALLE DEL CAUCA,fuzzy_corto_con_depto,93.71,fuzzy con contexto de departamento/alias 'PALMIRA',76520,PALMIRA,VALLE DEL CAUCA,93.71,PALMIRA,25394,LA PALMA,CUNDINAMARCA,83.33,PALMA,68522,PALMAR,SANTANDER,76.92,PALMAR
PENDAMÓ TUNIÁ CAUCA,PENDAMO TUNIA CAUCA,PENDAMO TUNIA CAUCA,PENDAMO TUNIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19548,PIENDAMÓ - TUNÍA,CAUCA,100.0,54520,PAMPLONITA,NORTE DE SANTANDER,60.87,19532,PATÍA,CAUCA,59.56,PENDAMO TUNIA CAUCA,CAUCA,PENDAMO TUNIA,PENDAMO TUNIA,AUTOAPROBADO,19548,PIENDAMÓ - TUNÍA,CAUCA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PIENDAMO TUNIA' y margen 40.74,19548,PIENDAMÓ - TUNÍA,CAUCA,100.0,PIENDAMO TUNIA,19532,PATÍA,CAUCA,63.56,PATIA,54520,PAMPLONITA,NORTE DE SANTANDER,60.87,PAMPLONITA
PLAMIRA VALLE,PLAMIRA VALLE,PLAMIRA VALLE,PLAMIRA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,60.0,41026,ALTAMIRA,HUILA,57.14,8520,PALMAR DE VARELA,ATLÁNTICO,55.17,PLAMIRA VALLE,VALLE DEL CAUCA,PLAMIRA,PLAMIRA,AUTOAPROBADO,76520,PALMIRA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: PLAMIRA,76520,PALMIRA,VALLE DEL CAUCA,100.0,PLAMIRA,41026,ALTAMIRA,HUILA,80.0,ALTAMIRA,05086,BELMIRA,ANTIOQUIA,71.43,BELMIRA
"PLAMPLONA, NORTE DE SANTANDER",PLAMPLONA NORTE DE SANTANDER,PLAMPLONA NORTE DE SANTANDER,PLAMPLONA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54518,PAMPLONA,NORTE DE SANTANDER,98.12,54520,PAMPLONITA,NORTE DE SANTANDER,88.21,25398,LA PEÑA,CUNDINAMARCA,62.5,PLAMPLONA NORTE DE SANTAN DER,NORTE DE SANTAN DER,PLAMPLONA,PLAMPLONA,AUTOAPROBADO,54518,PAMPLONA,NORTE DE SANTANDER,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PAMPLONA' y margen 9.91,54518,PAMPLONA,NORTE DE SANTANDER,100.0,PAMPLONA,54520,PAMPLONITA,NORTE DE SANTANDER,92.21,PAMPLONITA,54398,LA PLAYA,NORTE DE SANTANDER,66.82,LA PLAYA
PUERTO CARRANO VICHADA,PUERTO CARRANO VICHADA,PUERTO CARRANO VICHADA,PUERTO CARRANO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,99001,PUERTO CARREÑO,VICHADA,96.86,68573,PUERTO PARRA,SANTANDER,84.62,91540,PUERTO NARIÑO,AMAZONAS,81.48,PUERTO CARRANO VICHADA,VICHADA,PUERTO CARRANO,PUERTO CARRANO,AUTOAPROBADO,99001,PUERTO CARREÑO,VICHADA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PUERTO CARRENO' y margen 16.24,99001,PUERTO CARREÑO,VICHADA,100.0,PUERTO CARRENO,68573,PUERTO PARRA,SANTANDER,84.62,PUERTO PARRA,91540,PUERTO NARIÑO,AMAZONAS,81.48,PUERTO NARINO
PUERTO COLOIMBIA,PUERTO COLOIMBIA,PUERTO COLOIMBIA,PUERTO COLOIMBIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8573,PUERTO COLOMBIA,ATLÁNTICO,96.77,50450,PUERTO CONCORDIA,META,75.0,41206,COLOMBIA,HUILA,66.67,PUERTO COLOIMBIA,,PUERTO COLOIMBIA,PUERTO COLOIMBIA,AUTOAPROBADO,08573,PUERTO COLOMBIA,ATLÁNTICO,fuzzy_corto_fuerte,96.77,fuzzy fuerte con alias 'PUERTO COLOMBIA' y margen 21.77,08573,PUERTO COLOMBIA,ATLÁNTICO,96.77,PUERTO COLOMBIA,50450,PUERTO CONCORDIA,META,75.0,PUERTO CONCORDIA,23580,PUERTO LIBERTADOR,CÓRDOBA,66.67,PUERTO LIBERTADOR
PUERTO FRIUNFO ANTIOQUIA,PUERTO FRIUNFO ANTIOQUIA,PUERTO FRIUNFO ANTIOQUIA,PUERTO FRIUNFO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5591,PUERTO TRIUNFO,ANTIOQUIA,96.86,91540,PUERTO NARIÑO,AMAZONAS,81.48,18592,PUERTO RICO,CAQUETÁ,80.0,PUERTO FRIUNFO ANTIOQUIA,ANTIOQUIA,PUERTO FRIUNFO,PUERTO FRIUNFO,AUTOAPROBADO,05591,PUERTO TRIUNFO,ANTIOQUIA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PUERTO TRIUNFO' y margen 18.78,05579,PUERTO BERRÍO,ANTIOQUIA,82.07,PUERTO BERRIO,91540,PUERTO NARIÑO,AMAZONAS,81.48,PUERTO NARINO,05585,PUERTO NARE,ANTIOQUIA,72.0,PUERTO NARE
PUETO ASÍS PUTUMAYO,PUETO ASIS PUTUMAYO,PUETO ASIS PUTUMAYO,PUETO ASIS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86568,PUERTO ASÍS,PUTUMAYO,99.24,86569,PUERTO CAICEDO,PUTUMAYO,70.67,50568,PUERTO GAITÁN,META,69.57,PUETO ASIS PUTUMAYO,PUTUMAYO,PUETO ASIS,PUETO ASIS,AUTOAPROBADO,86568,PUERTO ASÍS,PUTUMAYO,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PUERTO ASIS' y margen 28.57,86568,PUERTO ASÍS,PUTUMAYO,100.0,PUERTO ASIS,86569,PUERTO CAICEDO,PUTUMAYO,74.67,PUERTO CAICEDO,50568,PUERTO GAITÁN,META,69.57,PUERTO GAITAN
PURTO LOPEZ - META,PURTO LOPEZ META,PURTO LOPEZ META,PURTO LOPEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50573,PUERTO LÓPEZ,META,99.65,50577,PUERTO LLERAS,META,70.67,50590,PUERTO RICO,META,67.64,PURTO LOPEZ META,META,PURTO LOPEZ,PURTO LOPEZ,AUTOAPROBADO,50573,PUERTO LÓPEZ,META,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PUERTO LOPEZ' y margen 28.99,50573,PUERTO LÓPEZ,META,100.0,PUERTO LOPEZ,50577,PUERTO LLERAS,META,74.67,PUERTO LLERAS,86573,PUERTO LEGUÍZAMO,PUTUMAYO,66.67,PUERTO LEGUIZAMO
"Puerto teja , Cauca",PUERTO TEJA CAUCA,PUERTO TEJA CAUCA,PUERTO TEJA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19573,PUERTO TEJADA,CAUCA,95.67,50568,PUERTO GAITÁN,META,75.0,50577,PUERTO LLERAS,META,75.0,PUERTO TEJA CAUCA,CAUCA,PUERTO TEJA,PUERTO TEJA,AUTOAPROBADO,19573,PUERTO TEJADA,CAUCA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'PUERTO TEJADA' y margen 24.67,19573,PUERTO TEJADA,CAUCA,99.67,PUERTO TEJADA,25572,PUERTO SALGAR,CUNDINAMARCA,66.67,PUERTO SALGAR,54553,PUERTO SANTANDER,NORTE DE SANTANDER,64.29,PUERTO SANTAN DER
ROSA CAUCA,ROSA CAUCA,ROSA CAUCA,ROSA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19622,ROSAS,CAUCA,92.89,5079,BARBOSA,ANTIOQUIA,72.73,68077,BARBOSA,SANTANDER,72.73,ROSA CAUCA,CAUCA,ROSA,ROSA,AUTOAPROBADO,19622,ROSAS,CAUCA,fuzzy_corto_fuerte,96.89,fuzzy fuerte con alias 'ROSAS' y margen 8.00,19622,ROSAS,CAUCA,96.89,ROSAS,25260,EL ROSAL,CUNDINAMARCA,88.89,ROSAL,68077,BARBOSA,SANTANDER,72.73,BARBOSA
SAN BERNADO DEL VIENTO,SAN BERNADO DEL VIENTO,SAN BERNADO DEL VIENTO,SAN BERNADO DEL VIENTO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23675,SAN BERNARDO DEL VIENTO,CÓRDOBA,97.78,47720,SANTA BÁRBARA DE PINTO,MAGDALENA,68.18,15693,SANTA ROSA DE VITERBO,BOYACÁ,65.12,SAN BERNADO DEL VIENTO,,SAN BERNADO DEL VIENTO,SAN BERNADO VIENTO,AUTOAPROBADO,23675,SAN BERNARDO DEL VIENTO,CÓRDOBA,fuzzy_corto_fuerte,97.3,fuzzy fuerte con alias 'SAN BERNARDO VIENTO' y margen 23.96,23675,SAN BERNARDO DEL VIENTO,CÓRDOBA,97.3,SAN BERNARDO VIENTO,52685,SAN BERNARDO,NARIÑO,73.33,SAN BERNARDO,05674,SAN VICENTE FERRER,ANTIOQUIA,66.67,SAN VICENTE FERRER
SAN GERONIMO - ANTIOQUIA,SAN GERONIMO ANTIOQUIA,SAN GERONIMO ANTIOQUIA,SAN GERONIMO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5656,SAN JERÓNIMO,ANTIOQUIA,95.67,68673,SAN BENITO,SANTANDER,72.73,73675,SAN ANTONIO,TOLIMA,69.57,SAN GERONIMO ANTIOQUIA,ANTIOQUIA,SAN GERONIMO,SAN GERONIMO,AUTOAPROBADO,05656,SAN JERÓNIMO,ANTIOQUIA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'SAN JERONIMO' y margen 26.94,05656,SAN JERÓNIMO,ANTIOQUIA,99.67,SAN JERONIMO,68673,SAN BENITO,SANTANDER,72.73,SAN BENITO,73675,SAN ANTONIO,TOLIMA,69.57,SAN ANTONIO
SAN JSOE DE CUCUTA,SAN JSOE DE CUCUTA,SAN JSOE DE CUCUTA,SAN JSOE DE CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,94.44,23682,SAN JOSÉ DE URÉ,CÓRDOBA,72.73,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,71.79,SAN JSOE DE CUCUTA,,SAN JSOE DE CUCUTA,SAN JSOE CUCUTA,AUTOAPROBADO,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,fuzzy_corto_con_depto,93.33,fuzzy con contexto de departamento/alias 'SAN JOSE CUCUTA',54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,93.33,SAN JOSE CUCUTA,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,68.75,SAN JACINTO CAUCA,18610,SAN JOSÉ DEL FRAGUA,CAQUETÁ,66.67,SAN JOSE FRAGUA
SAN JUA DEL CESAR LA GUAJIRA,SAN JUA DEL CESAR LA GUAJIRA,SAN JUA DEL CESAR LA GUAJIRA,SAN JUA DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44650,SAN JUAN DEL CESAR,LA GUAJIRA,79.86,70702,SAN JUAN DE BETULIA,SUCRE,73.33,50683,SAN JUAN DE ARAMA,META,71.43,SAN JUA DEL CESAR LA GUAJIRA,LA GUAJIRA,SAN JUA DEL CESAR,SAN JUA CESAR,AUTOAPROBADO,44650,SAN JUAN DEL CESAR,LA GUAJIRA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'SAN JUAN CESAR' y margen 30.22,44650,SAN JUAN DEL CESAR,LA GUAJIRA,100.0,SAN JUAN CESAR,50683,SAN JUAN DE ARAMA,META,74.07,SAN JUAN ARAMA,70702,SAN JUAN DE BETULIA,SUCRE,68.97,SAN JUAN BETULIA
SAN JUAN DE BERTULIA,SAN JUAN DE BERTULIA,SAN JUAN DE BERTULIA,SAN JUAN DE BERTULIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,70702,SAN JUAN DE BETULIA,SUCRE,97.44,50683,SAN JUAN DE ARAMA,META,75.68,5659,SAN JUAN DE URABÁ,ANTIOQUIA,75.68,SAN JUAN DE BERTULIA,,SAN JUAN DE BERTULIA,SAN JUAN BERTULIA,AUTOAPROBADO,70702,SAN JUAN DE BETULIA,SUCRE,fuzzy_corto_fuerte,96.97,fuzzy fuerte con alias 'SAN JUAN BETULIA' y margen 26.00,70702,SAN JUAN DE BETULIA,SUCRE,96.97,SAN JUAN BETULIA,44650,SAN JUAN DEL CESAR,LA GUAJIRA,70.97,SAN JUAN CESAR,50683,SAN JUAN DE ARAMA,META,70.97,SAN JUAN ARAMA
SAN JUAN DE NPASTO,SAN JUAN DE NPASTO,SAN JUAN DE NPASTO,SAN JUAN DE NPASTO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,75.68,50683,SAN JUAN DE ARAMA,META,74.29,5659,SAN JUAN DE URABÁ,ANTIOQUIA,74.29,SAN JUAN DE NPASTO,,SAN JUAN DE NPASTO,SAN JUAN NPASTO,AUTOAPROBADO,52001,PASTO,NARIÑO,fuzzy_corto_fuerte,96.55,fuzzy fuerte con alias 'SAN JUAN PASTO' y margen 19.63,52001,PASTO,NARIÑO,96.55,SAN JUAN PASTO,50686,SAN JUANITO,META,76.92,SAN JUANITO,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,70.97,SAN JUAN RIOSECO
SAN OSE DE CUCUTA,SAN OSE DE CUCUTA,SAN OSE DE CUCUTA,SAN OSE DE CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,97.14,23682,SAN JOSÉ DE URÉ,CÓRDOBA,75.0,15664,SAN JOSÉ DE PARE,BOYACÁ,72.73,SAN OSE DE CUCUTA,,SAN OSE DE CUCUTA,SAN OSE CUCUTA,AUTOAPROBADO,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,fuzzy_corto_fuerte,96.55,fuzzy fuerte con alias 'SAN JOSE CUCUTA' y margen 27.32,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,96.55,SAN JOSE CUCUTA,18610,SAN JOSÉ DEL FRAGUA,CAQUETÁ,68.97,SAN JOSE FRAGUA,23678,SAN CARLOS,CÓRDOBA,66.67,SAN CARLOS
SAN VICENTE DE VCHUCURÍ,SAN VICENTE DE VCHUCURI,SAN VICENTE DE VCHUCURI,SAN VICENTE DE VCHUCURI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,97.78,18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,75.56,5674,SAN VICENTE FERRER,ANTIOQUIA,68.29,SAN VICENTE DE VCHUCURI,,SAN VICENTE DE VCHUCURI,SAN VICENTE VCHUCURI,AUTOAPROBADO,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,fuzzy_corto_fuerte,97.44,fuzzy fuerte con alias 'SAN VICENTE CHUCURI' y margen 23.75,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,76.92,SAN VICENTE CHUCURI,68235,EL CARMEN DE CHUCURÍ,SANTANDER,65.0,EL CARMEN DE CHUCURI,05674,SAN VICENTE FERRER,ANTIOQUIA,57.89,SAN VICENTE FERRER
SANO JOSE DE CUCUTA,SANO JOSE DE CUCUTA,SANO JOSE DE CUCUTA,SANO JOSE DE CUCUTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,97.3,23682,SAN JOSÉ DE URÉ,CÓRDOBA,76.47,15664,SAN JOSÉ DE PARE,BOYACÁ,74.29,SANO JOSE DE CUCUTA,,SANO JOSE DE CUCUTA,SANO JOSE CUCUTA,AUTOAPROBADO,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,fuzzy_corto_fuerte,96.77,fuzzy fuerte con alias 'SAN JOSE CUCUTA' y margen 25.35,54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,96.77,SAN JOSE CUCUTA,18610,SAN JOSÉ DEL FRAGUA,CAQUETÁ,70.97,SAN JOSE FRAGUA,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,66.67,SAN JACINTO CAUCA
SANTA MARA - HUILA,SANTA MARA HUILA,SANTA MARA HUILA,SANTA MARA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41676,SANTA MARÍA,HUILA,99.24,47001,SANTA MARTA,MAGDALENA,95.24,15690,SANTA MARÍA,BOYACÁ,95.24,SANTA MARA HUILA,HUILA,SANTA MARA,SANTA MARA,AUTOAPROBADO,41676,SANTA MARÍA,HUILA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'SANTA MARIA' y margen 8.00,41676,SANTA MARÍA,HUILA,100.0,SANTA MARIA,47001,SANTA MARTA,MAGDALENA,95.24,SANTA MARTA,47707,SANTA ANA,MAGDALENA,84.21,SANTA ANA
SANTA ROSSA DE CABAL,SANTA ROSSA DE CABAL,SANTA ROSSA DE CABAL,SANTA ROSSA DE CABAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,66682,SANTA ROSA DE CABAL,RISARALDA,97.44,5686,SANTA ROSA DE OSOS,ANTIOQUIA,73.68,13688,SANTA ROSA DEL SUR,BOLÍVAR,73.68,SANTA ROSSA DE CABAL,,SANTA ROSSA DE CABAL,SANTA ROSSA CABAL,AUTOAPROBADO,66682,SANTA ROSA DE CABAL,RISARALDA,fuzzy_corto_fuerte,96.97,fuzzy fuerte con alias 'SANTA ROSA CABAL' y margen 22.90,66682,SANTA ROSA DE CABAL,RISARALDA,96.97,SANTA ROSA CABAL,19701,SANTA ROSA,CAUCA,74.07,SANTA ROSA,68705,SANTA BÁRBARA,SANTANDER,73.33,SANTA BARBARA
SANTAGO DE CALI,SANTAGO DE CALI,SANTAGO DE CALI,SANTAGO DE CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.77,70820,SANTIAGO DE TOLÚ,SUCRE,77.42,66682,SANTA ROSA DE CABAL,RISARALDA,76.47,SANTAGO DE CALI,,SANTAGO DE CALI,SANTAGO CALI,AUTOAPROBADO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,fuzzy_corto_fuerte,96.0,fuzzy fuerte con alias 'SANTIAGO CALI' y margen 19.08,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.0,SANTIAGO CALI,13673,SANTA CATALINA,BOLÍVAR,76.92,SANTA CATALINA,99624,SANTA ROSALÍA,VICHADA,72.0,SANTA ROSALIA
SANTIAG DE CALI,SANTIAG DE CALI,SANTIAG DE CALI,SANTIAG DE CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.77,70820,SANTIAGO DE TOLÚ,SUCRE,77.42,66682,SANTA ROSA DE CABAL,RISARALDA,70.59,SANTIAG DE CALI,,SANTIAG DE CALI,SANTIAG CALI,AUTOAPROBADO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,fuzzy_corto_fuerte,96.0,fuzzy fuerte con alias 'SANTIAGO CALI' y margen 19.08,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.0,SANTIAGO CALI,13673,SANTA CATALINA,BOLÍVAR,76.92,SANTA CATALINA,99624,SANTA ROSALÍA,VICHADA,72.0,SANTA ROSALIA
SANTIAG0 DE CALI,SANTIAG0 DE CALI,SANTIAG0 DE CALI,SANTIAG0 DE CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,93.75,70820,SANTIAGO DE TOLÚ,SUCRE,75.0,66682,SANTA ROSA DE CABAL,RISARALDA,68.57,SANTIAG0 DE CALI,,SANTIAG0 DE CALI,SANTIAG0 CALI,AUTOAPROBADO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,fuzzy_corto_con_depto,92.31,fuzzy con contexto de departamento/alias 'SANTIAGO CALI',76001,SANTIAGO DE CALI,VALLE DEL CAUCA,92.31,SANTIAGO CALI,13673,SANTA CATALINA,BOLÍVAR,74.07,SANTA CATALINA,99624,SANTA ROSALÍA,VICHADA,69.23,SANTA ROSALIA
SANTIAGHO DE CALI,SANTIAGHO DE CALI,SANTIAGHO DE CALI,SANTIAGHO DE CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.97,70820,SANTIAGO DE TOLÚ,SUCRE,78.79,66682,SANTA ROSA DE CABAL,RISARALDA,72.22,SANTIAGHO DE CALI,,SANTIAGHO DE CALI,SANTIAGHO CALI,AUTOAPROBADO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,fuzzy_corto_fuerte,96.3,fuzzy fuerte con alias 'SANTIAGO CALI' y margen 22.22,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.3,SANTIAGO CALI,86760,SANTIAGO,PUTUMAYO,72.73,SANTIAGO,13673,SANTA CATALINA,BOLÍVAR,71.43,SANTA CATALINA
SANTIGO DE CALI,SANTIGO DE CALI,SANTIGO DE CALI,SANTIGO DE CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.77,70820,SANTIAGO DE TOLÚ,SUCRE,77.42,66682,SANTA ROSA DE CABAL,RISARALDA,70.59,SANTIGO DE CALI,,SANTIGO DE CALI,SANTIGO CALI,AUTOAPROBADO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,fuzzy_corto_fuerte,96.0,fuzzy fuerte con alias 'SANTIAGO CALI' y margen 24.00,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.0,SANTIAGO CALI,86760,SANTIAGO,PUTUMAYO,70.0,SANTIAGO,54670,SAN CALIXTO,NORTE DE SANTANDER,69.57,SAN CALIXTO
SANTOIAGO DE  CALI,SANTOIAGO DE CALI,SANTOIAGO DE CALI,SANTOIAGO DE CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.97,70820,SANTIAGO DE TOLÚ,SUCRE,78.79,66682,SANTA ROSA DE CABAL,RISARALDA,72.22,SANTOIAGO DE CALI,,SANTOIAGO DE CALI,SANTOIAGO CALI,AUTOAPROBADO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,fuzzy_corto_fuerte,96.3,fuzzy fuerte con alias 'SANTIAGO CALI' y margen 22.22,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.3,SANTIAGO CALI,86760,SANTIAGO,PUTUMAYO,72.73,SANTIAGO,13673,SANTA CATALINA,BOLÍVAR,71.43,SANTA CATALINA
SATIAGO  DE CALI,SATIAGO DE CALI,SATIAGO DE CALI,SATIAGO DE CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.77,70820,SANTIAGO DE TOLÚ,SUCRE,77.42,66682,SANTA ROSA DE CABAL,RISARALDA,70.59,SATIAGO DE CALI,,SATIAGO DE CALI,SATIAGO CALI,AUTOAPROBADO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,fuzzy_corto_fuerte,96.0,fuzzy fuerte con alias 'SANTIAGO CALI' y margen 24.00,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.0,SANTIAGO CALI,86760,SANTIAGO,PUTUMAYO,70.0,SANTIAGO,13673,SANTA CATALINA,BOLÍVAR,69.23,SANTA CATALINA
SATIAGO DE CALI,SATIAGO DE CALI,SATIAGO DE CALI,SATIAGO DE CALI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.77,70820,SANTIAGO DE TOLÚ,SUCRE,77.42,66682,SANTA ROSA DE CABAL,RISARALDA,70.59,SATIAGO DE CALI,,SATIAGO DE CALI,SATIAGO CALI,AUTOAPROBADO,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,fuzzy_corto_fuerte,96.0,fuzzy fuerte con alias 'SANTIAGO CALI' y margen 24.00,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,96.0,SANTIAGO CALI,86760,SANTIAGO,PUTUMAYO,70.0,SANTIAGO,13673,SANTA CATALINA,BOLÍVAR,69.23,SANTA CATALINA
