nombre_normalizado,match,nombre_oficial,tipo,fuente,municipio,departamento,sector,estado
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO JUDICIAL DE VOGOTA,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO JUDICIAL LOCALIDAD CHAPINERO,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO JUDICIL DE BOGOTA LOCALIDAD DE CHAPINERO,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITOJUDICIAL,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITOJUDICIAL DE,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITOJUDICIAL DE BOGOTA LOCALIDAD DE CHAPINERO,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE JUDICIAL DE BOGOTA,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE LOCALIDAD DE CHAPINERO,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLES DEL DISTRITO JUDICIAL DE BOGOTA,False,,,,,,,
JUZGADO 33 DE PEQUENAS CAUSAS Y COMPETENCIA ULTIPLE DEL DISTRITO JUDICIAL DE BOGOTA LOCALIDAD DE CHAPINERO,False,,,,,,,
JUZGADO 33 FAMILIA BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 33 LABORAL DEL CIRCUITO DE BOGOTA,False,,,,,,,
JUZGADO 33 LABORAL DEL CIRCUITO DE BOGOTA D C,False,,,,,,,
JUZGADO 33 LABORAL DEL CIRCUITO DE BOGOTA DC,False,,,,,,,
JUZGADO 33 PEQ CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 33 PEQ CAUSAS Y COMPETENCIA MULTIPLE B,False,,,,,,,
JUZGADO 34 CIVIL MUNICIPAL,False,,,,,,,
JUZGADO 34 CIVIL MUNICIPAL BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 34 CIVIL MUNICIPAL DE CALI,False,,,,,,,
JUZGADO 34 CIVIL MUNICIPAL VALLE DEL CAUCA CALI,False,,,,,,,
JUZGADO 34 DE FAMILIA DE BOGOTA,False,,,,,,,
JUZGADO 34 DE FAMILIA DE BOGOTA D C,False,,,,,,,
JUZGADO 34 DE FAMILIA DE BOGOTA DC,False,,,,,,,
JUZGADO 34 DE INSTRUCCION PENAL MILITAR,False,,,,,,,
JUZGADO 34 DE PEQUENAS CAUSAS,False,,,,,,,
JUZGADO 34 DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DEL DISTRITO JUDICIAL DE BOGOTA,False,,,,,,,
JUZGADO 35 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 35 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 35 LABORAL DEL CIRCUITO DE BOGOTA DC,False,,,,,,,
JUZGADO 35 PENAL MUNICIPAL,False,,,,,,,
JUZGADO 36 CIVIL DEL CIRCUITO,False,,,,,,,
JUZGADO 36 CIVIL DEL CIRCUITO DE BOGOTA,False,,,,,,,
JUZGADO 36 CIVIL DEL CIRCUITO DE BOGOTA DC,False,,,,,,,
JUZGADO 36 CIVIL MUNICIPAL BOGOTA BOGOTA,False,,,,,,,
JUZGADO 36 CIVIL MUNICIPAL BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 36 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 36 FAMILIA BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 36 FAMILIA BOGOTA BOGOTA DC,False,,,,,,,
JUZGADO 36 FAMILIA BOGOTA DC,False,,,,,,,
JUZGADO 37 CIVIL MUNICIPAL DE BOGOTA DC,False,,,,,,,
JUZGADO 37 DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE BOGOT A,False,,,,,,,
JUZGADO 38 ADMINISTRATIVO DEL CIRCUITO DE BOGOTA,False,,,,,,,
JUZGADO 38 CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE BOGOTA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LA LOCALIDAD,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LA LOCALIDAD PUENTE ARANDA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LA LOCALIDAD PUENTE ARANDA DE BOGOTA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LA LOCALIDAD PUENTE ARANDA DE BOGOTA DC,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LA LOCALIDAD PUENTE ARANDA DE BOGOTA DC PUENTE ARANGA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LA LOCALIDAD SO PUENTE ARANDA DE BOGOTA DC,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LA LOCALIDAD SOCK PUENTE ARANDA DE BOGOTA DC,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LOCALIDAD PUENTE ARANDA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLE DE BOGOTA DC,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLE E BOGOTA,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE LA LOCALIDAD PUENTE ARANDA DE BOGOTA DC,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 38 DE PEQUENAS CAUSAS Y Y COMPETENCIA MULTIPLE DE LA LOCALIDAD PUENTE ARANDA DE BOGOTA DC,False,,,,,,,
JUZGADO 38 JUZGADO 38 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 38 PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 39 CIVIL MUNICIPAL BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 39 CIVIL MUNICIPAL BOGOTA BOGOTA DC,False,,,,,,,
JUZGADO 39 CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
JUZGADO 39 CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 39 CIVIL MUNICIPAL DE BOGOTA DC,False,,,,,,,
JUZGADO 39 CIVIL MUNICIPAL DE DESCONGESTION DE BOGOTA AHORA JUZGADO 23 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 39 DE PE JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO JUDICIAL DE BOGOTA DC,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIBLE Y DEL DISTRITO JUDICIAL DE BOGOTA DC,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE BOGOTA DC,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA D C,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL BOGOTA DC,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO DE BOGOTA,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO JUDICIAL,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO JUDICIAL DE BOGOTA,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO JUDICIAL DE BOGOTA D,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DEL DISTRITO JUDICIAL DE BOGOTA DC,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DELDISTRITO JUDICIAL DE BOGOTA,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE ENS PATS,False,,,,,,,
JUZGADO 39 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLEDEL DISTRITO JUDICIAL DE BOGOTA DC,False,,,,,,,
JUZGADO 39 DE REQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 39 LABORAL BOGOTA,False,,,,,,,
JUZGADO 39 LABORAL BOGOTA BOGOTA,False,,,,,,,
JUZGADO 39 LABORAL CIRCUITO BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 39 LABORAL CIRCUITO BOGOTA BOGOTA DC,False,,,,,,,
JUZGADO 4 ADMINISTRATIVO DEL CIRCUITO,False,,,,,,,
JUZGADO 4 ADMINISTRATIVO DEL CIRCUITO DE BOGOTA D C,False,,,,,,,
JUZGADO 4 CIVIL DEL CIRCUITO,False,,,,,,,
JUZGADO 4 CIVIL DEL CIRCUITO DE BOGOTA,False,,,,,,,
JUZGADO 4 CIVIL DEL CIRCUITO DE BOGOTA D C,False,,,,,,,
JUZGADO 4 CIVIL DEL CIRCUITO NEIVA,False,,,,,,,
JUZGADO 4 CIVIL DEL CIRCUITO NEIVA HUILA,False,,,,,,,
JUZGADO 4 CIVIL MPAL DE CALI,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE BARRANQUILLA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE DESCONGESTION DE BOGOTA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS BOGOTA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS CALLE 15 NO 10 61 PISO 2,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BOGOTA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE MONTERIA CORDOBA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE MONTERIA CORDOBA JUZGADO 3 TRANSITORIO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE MONTERIA CORDOBA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE MONTERIACORDOBA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE SANTIAGO DE CALI,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL DE VALLEDUPAR,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL HOY POR MEDIDA TEMPORAL JUZGADO 3 TRANSITORIO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE MONTERIA CORDOBA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL HOY POR MEDIDA TEMPORAL1 JUZGADO 3 TRANSITORIO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE MONTERIA CORDOBA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL HOY POR MEDIDA TEMPORAL1 JUZGADO 30 TRANSITORIO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE MONTERIA CORDOBA,False,,,,,,,
JUZGADO 4 CIVIL MUNICIPAL TRANSITORIO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE MONTERIA CORDOBA,False,,,,,,,
JUZGADO 4 DE FAMILIA DE BOGOTA DC,False,,,,,,,
JUZGADO 4 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 4 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE,False,,,,,,,
JUZGADO 4 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DISTRITO JUDICIAL DE POPAYAN,False,,,,,,,
JUZGADO 4 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DISTRITO JUDICIAL DE POPAYAN CAUCA,False,,,,,,,
JUZGADO 4 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE JUDICIAL DE POPAYAN CAUCA,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPENTENCIAS MULTIPLES DE BOGOTA DC,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPL,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE BOGOTA DC,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE D,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA D,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA D C,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC EDIFICIO HERNANDO,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC HERNANDO MORALES,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOOGTA,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BTA DC,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE DC,False,,,,,,,
JUZGADO 40 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE DE BOGOTA,False,,,,,,,
JUZGADO 40 DE PQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC,False,,,,,,,
JUZGADO 41 CIVIL CIRCUITO BOGOTA BOGOTA DC,False,,,,,,,
JUZGADO 41 CIVIL DEL CIRCUITO,False,,,,,,,
JUZGADO 41 CIVIL DEL CIRCUITO BOGOTA,False,,,,,,,
JUZGADO 41 CIVIL DEL CIRCUITO BOGOTA D C,False,,,,,,,
JUZGADO 41 CIVIL DEL CIRCUITO BOGOTA DC,False,,,,,,,
JUZGADO 41 CIVIL DEL CIRCUITO DE BOGOTA,False,,,,,,,
JUZGADO 41 CIVIL DEL CIRCUITO DE BOTA,False,,,,,,,
JUZGADO 41 CIVIL DEL CIRCUITO DEBOGOTA DC,False,,,,,,,
JUZGADO 41 CIVIL MUNICIPAL BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 41 LABORAL DEL CIRCUITO DE BOGOTA,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIA COLOMBIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA ANTES JUZGADO SESENTA 60 CIVIL MUNICIPAL,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA D C,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BTA DC,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE BOGOTA,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE BTA DC,False,,,,,,,
JUZGADO 42 DE PEQUENAS CAUSAS Y COMPETENCLA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 42 DE PEQUENAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 42 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA,False,,,,,,,
JUZGADO 42 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 42 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA BOGOTA DC,False,,,,,,,
JUZGADO 42 PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 42 PEQUENAS CAUSAS Y COMTENECIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 43 CIVIL CIRCUITO BOGOTA BOGOTA DC,False,,,,,,,
JUZGADO 43 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 43 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS COMPETENCIA MULTIPLE Y O JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA D C Y O JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE O JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE Y,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE Y JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE Y O JUZGADO 62,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE Y O JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE Y O JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE Y O JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA DC,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE Y Y O JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 44 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE YO JUZGADO 62 CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 44 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA BOGOTA,False,,,,,,,
JUZGADO 44 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 45 CIVIL MUNICIPAL,False,,,,,,,
JUZGADO 45 CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
JUZGADO 45 CIVIL MUNICIPAL DE BOGOTA D C,False,,,,,,,
JUZGADO 45 CIVIL MUNICIPAL DE BOGOTA DC,False,,,,,,,
JUZGADO 45 CIVIL MUNICIPAL DE BOGOTAC,False,,,,,,,
JUZGADO 45 CIVIL MUNICIPAL DE ORALIDAD BOGOTA,False,,,,,,,
JUZGADO 45 CIVIL MUNICIPAL DE ORALIDAD BOGOTA D C,False,,,,,,,
JUZGADO 45 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC,False,,,,,,,
JUZGADO 45 LABORAL DEL CIRCUITO DE BOGOTA DC,False,,,,,,,
JUZGADO 46 CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS Y COMPETENCI MULTIPLE,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE ACUERDO 11 127,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE BOGOTA D C,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE JOHN NESTOR HERNANDEZ VILLAMIL,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS Y COMPETENCIA MULTPLE,False,,,,,,,
JUZGADO 46 DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLE,False,,,,,,,
JUZGADO 46 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA,False,,,,,,,
JUZGADO 47 DE LABORAL DEL CIRCUITO DE BOGOTA,False,,,,,,,
JUZGADO 47 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 48 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 48 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE BOGOTA,False,,,,,,,
JUZGADO 48 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE BOGOTA DC,False,,,,,,,
JUZGADO 48 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,False,,,,,,,
JUZGADO 48 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA DC,False,,,,,,,
JUZGADO 48 PEQUENAS CAUSAS COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 48 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA,False,,,,,,,
JUZGADO 48 PEQUENAS CAUSAS COMPETENCIA MULTIPLE BOGOTA BOGOTA D C,False,,,,,,,
JUZGADO 49 CIVIL MUNICIPAL BOGOTA,False,,,,,,,
JUZGADO 49 CIVIL MUNICIPAL BOGOTA BOGOTA D,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL DE BARRANQUILLA,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL DE BOGOTA DC,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BOGOTA,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE CALI,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL DE PASTO,False,,,,,,,
JUZGADO 5 CIVIL MUNICIPAL DE PASTO ANTES JUZGADO 3 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE PASTO,False,,,,,,,
JUZGADO 5 DE PEQUENAS CASAOMPETENCIA MULTIPLE DE SOACHA,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE TRANSITORIO ANTES JUZGADO OCTAVO CIVIL MUNICIPAL,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA ANTES CUARTO CIVIL MUNICIPAL,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA CUNDINAMARCA,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA CUNDINAMARCA 102,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA CUNDINAMARCA 64,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA CUNDINAMARCA ANTES CUARTO CIVIL MUNICIPAL,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA CUNDINAMARCA I,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA CUNDINAMARCA J,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE SOACHA CUNDINAN,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR,False,,,,,,,
JUZGADO 5 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE TRANSITORIO,False,,,,,,,
